,date,person,msg,processed_msg
207,22/1/2024,TNanomaly EndTN,"THIS IS BIGâ€¼ï¸ New Hampshire Republicans introduce a House Bill against Geoengineering! ðŸ˜ƒ(Chemtrails no longer a conspiracy theory!) 

The â€œClean Atmosphere Preservation Actâ€ (HB 1700) was introduced in New Hampshire: â€œan act prohibiting the intentional release of polluting emissions, including cloud seeding, weather modification, excessive electromagnetic radio frequency, and microwave radiation and making penalties for violation of such prohibition.â€Â 

â€œThe general court finds that many atmospheric activities such as weather modification, stratospheric aerosol injection (SAI), solar radiation modification (SRM), and other forms of geoengineering, involving the intentional release of polluting emissions, harm human health and safety,  the environment, agriculture, wildlife, aviation, state security, and the economy of the state of New Hampshire.
It is therefore the intention of the general court to prohibit SAI geoengineering and other intentionally polluting activities in New Hampshire's atmosphere.â€

â€¼ï¸IMPORTANT: 
To help support the bill call Committee Members HERE and  urge them to vote YES in favor of HB 1700, The  Clean Atmosphere Preservation Act.

https://legiscan.com/NH/text/HB1700/id/2865234 

https://t.me/LauraAbolichannel ","bigâ€¼ï¸ new hampshire republican introduce house bill geoengineering ! ðŸ˜ƒ ( chemtrails longer conspiracy theory ! ) â€œ clean atmosphere preservation act â€ ( hb 1700 ) introduced new hampshire : â€œ act prohibiting intentional release polluting emission , including cloud seeding , weather modification , excessive electromagnetic radio frequency , microwave radiation making penalty violation prohibition. â€ â€œ general court find many atmospheric activity weather modification , stratospheric aerosol injection ( sai ) , solar radiation modification ( srm ) , form geoengineering , involving intentional release polluting emission , harm human health safety , environment , agriculture , wildlife , aviation , state security , economy state new hampshire . therefore intention general court prohibit sai geoengineering intentionally polluting activity new hampshire 's atmosphere. â€ â€¼ï¸important : help support bill call committee member urge vote yes favor hb 1700 , clean atmosphere preservation act . http : //legiscan.com/nh/text/hb1700/id/2865234 http : //t.me/lauraabolichannel"
208,22/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://modernity.news/2024/01/21/shocking-poll-exposes-how-much-the-elite-hate-us/ ,http : //modernity.news/2024/01/21/shocking-poll-exposes-how-much-the-elite-hate-us/
209,22/1/2024,TNanomaly EndTN,"Hope this tiny glimmer of hope is not false hope...ðŸ¤žðŸ™
Had sent some SFA officers a doc in late Oct ( incl one SFA director) listing the risks of eating insects

Depends how strong the pull of the WHO is though,
bcoz SFA is a WHO Ctr for Food Contamination monitoring.....","hope tiny glimmer hope false hope ... ðŸ¤žðŸ™ sent sfa officer doc late oct ( incl one sfa director ) listing risk eating insect depends strong pull though , bcoz sfa ctr food contamination monitoring ....."
210,22/1/2024,TNanomaly EndTN,It cld be SFA pushback ðŸ§ or one of its directors or even the Strategy Gp of the PMO,cld sfa pushback ðŸ§ one director even strategy gp pmo
211,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,Wonder who's behind the activism....,wonder 's behind activism ....
212,21/1/2024,Henry,Straits times activism,strait time activism
213,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.straitstimes.com/singapore/frustrations-mounting-among-companies-selling-insects-as-food-as-sfa-delays-approval ,http : //www.straitstimes.com/singapore/frustrations-mounting-among-companies-selling-insects-as-food-as-sfa-delays-approval
214,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,Greta sacrificed Climate Change for Hamas,greta sacrificed climate change hamas
215,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
216,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
217,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""The weather is too cold. Don't go to work"" ðŸ¤”",`` weather cold . n't go work '' ðŸ¤”
218,21/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.foxnews.com/media/retired-navy-captain-warns-bidens-ev-push-threatens-national-security-fundamentally-wrong ,http : //www.foxnews.com/media/retired-navy-captain-warns-bidens-ev-push-threatens-national-security-fundamentally-wrong
219,21/1/2024,TNanomaly EndTN,"Youâ€™ll Either Accept The Globalist Climate Change Lie & Pay A Carbon Tax Or Theyâ€™ll Continue To Manipulate The Weather Until You Do

Hereâ€™s Over 8 Straight Minutes Of NASAâ€™s Cloud Machine

Itâ€™s not â€œClimate Changeâ€ itâ€™s Geoengineering/ Weather Modification

Subscribe:  EdwardSnowden  Private ",â€™ either accept globalist climate change lie & pay carbon tax â€™ continue manipulate weather â€™ 8 straight minute nasa â€™ cloud machine â€™ â€œ climate change â€ â€™ geoengineering/ weather modification subscribe : edwardsnowden private
220,20/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,Things that make you go hmmm.....,thing make go hmmm .....
221,20/1/2024,Mel,"""Rules for thee, but not for me.""

The mantra of globalist, climate cult con artists.","`` rule thee , . '' mantra globalist , climate cult con artist ."
222,20/1/2024,TNanomaly EndTN,"Bill Gates & The World Economic Forum Are In The Process Of Genetically Modifying Our Seeds & Changing The Genes Of Our Plants

Complete Control Of Our Food While Preaching Depopulation

In The Name Of â€œClimate Changeâ€, They Need To Completely Modify Natural Seeds. Imagine A World Where All Agriculture Is Dependent On Bill Gates & The WEF.

â€œYouâ€™re quite focused on smallholder farmers because the predominant number of Africans farming today are smallholder farmers and they're on pieces of land that are less than two hectares. So it's quite a small farm. There are agro dealers that exist in these countries. We need to get that network up and running just like we've got the vaccine network up and running and getting vaccines out, getting up and running so they're teaching people proper planting, proper fertilize, proper irrigation and getting them new seeds as they come out.


Subscribe:  NESARA GESARA-SECRETS  âœ… Private ","bill gate & world economic forum process genetically modifying seed & changing gene plant complete control food preaching depopulation name â€œ climate change â€ , need completely modify natural seed . imagine world agriculture dependent bill gate & wef . â€œ â€™ quite focused smallholder farmer predominant number african farming today smallholder farmer 're piece land le two hectare . 's quite small farm . agro dealer exist country . need get network running like 've got vaccine network running getting vaccine , getting running 're teaching people proper planting , proper fertilize , proper irrigation getting new seed come . subscribe : nesara gesara-secrets âœ… private"
223,20/1/2024,TNanomaly EndTN,"Nebraska, USA: A single hailstorm reduced a multimillion dollar solar park, consisting of 14,000 solar panels, into a pile of toxic debris within minutesâ€”once again showcasing the costly and ludicrous nature of Net Zero. 

Subscribe:  EdwardSnowden  Private ","nebraska , usa : single hailstorm reduced multimillion dollar solar park , consisting 14,000 solar panel , pile toxic debris within minutesâ€”once showcasing costly ludicrous nature net zero . subscribe : edwardsnowden private"
224,20/1/2024,TNanomaly EndTN,"Bill Gates: ""I probably have one of the highest greenhouse gas footprints of anyone on the planet. My personal flying alone is gigantic.""

The fact that none of these unelected globalists practice what they preach should be all the proof you need that they don't actually believe any of the climate scam claptrap they incessantly foist upon the rest of us. It's just a pretext to seize control over every intricate detail of our lives, under the mere guise of ""saving the planet"".

Subscribe:  EdwardSnowden  Private ","bill gate : `` probably one highest greenhouse gas footprint anyone planet . personal flying alone gigantic . '' fact none unelected globalists practice preach proof need n't actually believe climate scam claptrap incessantly foist upon rest u . 's pretext seize control every intricate detail life , mere guise `` saving planet '' . subscribe : edwardsnowden private"
225,20/1/2024,TNanomaly EndTN,"Chemtrail pilot whistleblower exposing how pilots are paid and recruited.

Subscribe:  Edward Snowden âœ…  Private .",chemtrail pilot whistleblower exposing pilot paid recruited . subscribe : edward snowden âœ… private .
226,20/1/2024,TNanomaly EndTN,"Extreme cold climate makes EVs inoperable including charging stations.

Subscribe:  Edward Snowden âœ…  Private .",extreme cold climate make ev inoperable including charging station . subscribe : edward snowden âœ… private .
227,19/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Separate incident by another arsonist. 

https://www.theguardian.com/world/2024/jan/18/man-charged-canada-largest-wildfire-ever-nova-scotia ",separate incident another arsonist . http : //www.theguardian.com/world/2024/jan/18/man-charged-canada-largest-wildfire-ever-nova-scotia
228,19/1/2024,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Making Climate Change skeptics look bad. ðŸ™„

https://www.dailymail.co.uk/news/article-12969185/quebec-conspiracy-theorist-sets-fires-pleads-guilty.html ",making climate change skeptic look bad . ðŸ™„ http : //www.dailymail.co.uk/news/article-12969185/quebec-conspiracy-theorist-sets-fires-pleads-guilty.html
229,19/1/2024,TNanomaly EndTN,"Bayerâ€™s Modified Soil Microbes Could Trigger a Genetically
Engineered Doomsday -
Bayer is working with the Bill Gates-backed Pivot Bio on genetically engineered nitrogen-fixing bacteria.
Analysis - January 16, 2024Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  https://media.mercola.com/ImageServer/Public/2024/January/PDF/bayer-modified-soil-microbes-pdf.pdf ","bayer â€™ modified soil microbe could trigger genetically engineered doomsday - bayer working bill gates-backed pivot bio genetically engineered nitrogen-fixing bacteria . analysis - january 16 , 2024 http : //media.mercola.com/imageserver/public/2024/january/pdf/bayer-modified-soil-microbes-pdf.pdf"
