,date,person,msg,processed_msg
1675,2022-09-27,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"""The World Economic Forum (WEF) made a big move in the digital currency space this week with the launch of the Crypto Sustainability Coalition. 

The coalition includes 30 different groups and institutions merged to investigate how to leverage Web3 tech like cryptocurrencies and blockchain to help the world become carbon neutral.

“An important and unique aspect of Web3 is that it uses technology to support and reward direct community engagement and action,” said WEF head of digital assets Brynly Llyr.

The coalition will examine how to add “carbon credits” to the blockchain. Partners include Accenture, the Crypto Council for Innovation, Rainforest Partnership, the Sustainable Bitcoin Standard, Zero Labs and others.""

https://thecountersignal.com/wef-launches-digital-currency-project-to-reward-climate-action/ 

SG🇸🇬 Transhumanism, AI and Technocracy
 Channel🔗  | Discussion🔗 ","`` world economic forum ( wef ) made big move digital currency space week launch crypto sustainability coalition . coalition includes 30 different group institution merged investigate leverage web3 tech like cryptocurrencies blockchain help world become carbon neutral . “ important unique aspect web3 us technology support reward direct community engagement action , ” said wef head digital asset brynly llyr . coalition examine add “ carbon credit ” blockchain . partner include accenture , crypto council innovation , rainforest partnership , sustainable bitcoin standard , zero lab others . '' http : //thecountersignal.com/wef-launches-digital-currency-project-to-reward-climate-action/ sg🇸🇬 transhumanism , ai technocracy channel🔗 | discussion🔗"
1676,2022-09-26,The Science Has Changed,https://electroverse.co/greenland-record-snow-ice-australia-is-deindustrializing/ ,http : //electroverse.co/greenland-record-snow-ice-australia-is-deindustrializing/
1677,2022-09-26,The Science Has Changed,https://www.foxnews.com/politics/green-group-influencing-biden-admin-deep-ties-chinese-government ,http : //www.foxnews.com/politics/green-group-influencing-biden-admin-deep-ties-chinese-government
1678,2022-09-26,The Science Has Changed,,
1679,2022-09-26,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://wattsupwiththat.com/2022/09/26/the-atlantic-what-is-the-real-goal-here-stopping-climate-change-or-abolishing-capitalism/ ,http : //wattsupwiththat.com/2022/09/26/the-atlantic-what-is-the-real-goal-here-stopping-climate-change-or-abolishing-capitalism/
1680,2022-09-26,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.zerohedge.com/weather/europes-first-cold-snap-begins-next-week-amid-worsening-energy-crisis ,http : //www.zerohedge.com/weather/europes-first-cold-snap-begins-next-week-amid-worsening-energy-crisis
1681,2022-09-26,The Science Has Changed,https://www.iflscience.com/connecticut-becomes-one-of-first-states-to-require-teaching-climate-change-by-law-65448 ,http : //www.iflscience.com/connecticut-becomes-one-of-first-states-to-require-teaching-climate-change-by-law-65448
1682,2022-09-25,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"""SLH is the substance that gives the burger its meaty taste and makes it appear to bleed like meat when cut. The U.S. Food and Drug Administration (FDA) initially refused to sign off on the safety of SLH when first approached by the company.

The rat-feeding study results suggest that the agency’s concerns were justified. Rats fed the GM yeast-derived SLH developed unexplained changes in weight gain, changes in the blood that can indicate the onset of inflammation or kidney disease, and possible signs of anemia.""

https://childrenshealthdefense.org/defender/impossible-burger-gmos-soy-leghemoglobin/ ","`` slh substance give burger meaty taste make appear bleed like meat cut . u.s. food drug administration ( fda ) initially refused sign safety slh first approached company . rat-feeding study result suggest agency ’ concern justified . rat fed gm yeast-derived slh developed unexplained change weight gain , change blood indicate onset inflammation kidney disease , possible sign anemia . '' http : //childrenshealthdefense.org/defender/impossible-burger-gmos-soy-leghemoglobin/"
1683,2022-09-25,The Science Has Changed,,
1684,2022-09-25,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://twitter.com/disclosetv/status/1574005954244485121 ,http : //twitter.com/disclosetv/status/1574005954244485121
1685,2022-09-25,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.margaretrivermail.com.au/story/7916551/choc-covered-crickets-on-the-menu-for-halloween/ ,http : //www.margaretrivermail.com.au/story/7916551/choc-covered-crickets-on-the-menu-for-halloween/
1686,2022-09-25,The Science Has Changed,,
1687,2022-09-25,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://thehill.com/changing-america/sustainability/energy/3658284-california-first-state-to-ban-natural-gas-heaters-and-furnaces/ ,http : //thehill.com/changing-america/sustainability/energy/3658284-california-first-state-to-ban-natural-gas-heaters-and-furnaces/
1688,2022-09-24,Wizard Lizard,https://www.naturalnews.com/2022-09-23-rise-fall-beyond-meat.html ,http : //www.naturalnews.com/2022-09-23-rise-fall-beyond-meat.html
1689,2022-09-24,The Science Has Changed,"How are they going to implement? 😂

https://www.lbc.co.uk/news/ban-meat-men-from-sex-peta/ ",going implement ? 😂 http : //www.lbc.co.uk/news/ban-meat-men-from-sex-peta/
1690,2022-09-24,The Science Has Changed,https://www.thegatewaypundit.com/2022/09/huge-gop-lawmaker-obtains-new-documents-show-joe-hunter-biden-working-sell-us-natural-gas-drilling-assets-china-whistleblowers-will-testify-video/ ,http : //www.thegatewaypundit.com/2022/09/huge-gop-lawmaker-obtains-new-documents-show-joe-hunter-biden-working-sell-us-natural-gas-drilling-assets-china-whistleblowers-will-testify-video/
1691,2022-09-24,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://michaelshellenberger.substack.com/p/narcissism-of-the-apocalypse ,http : //michaelshellenberger.substack.com/p/narcissism-of-the-apocalypse
1692,2022-09-24,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://childrenshealthdefense.org/defender/bill-gates-genetically-engineered-seeds-world-hunger-ecological-disaster/ ,http : //childrenshealthdefense.org/defender/bill-gates-genetically-engineered-seeds-world-hunger-ecological-disaster/
1693,2022-09-23,Geoff Smith,"Read the important commentary by Emeritus MIT Professor of Physics Richard Lindzen. 
It’s his assessment of how the climate system actually works. It is the result of almost 60 years of work on the behavior of the physics and dynamics of the atmosphere. He is reasonably confident that the current popular narrative is largely incorrect. https://www.thegwpf.org/content/uploads/2022/09/Lindzen-global-warming-narrative.pdf?mc_cid=d5f95de4d7&mc_eid=f3c28db7c2  (pdf).",read important commentary emeritus mit professor physic richard lindzen . ’ assessment climate system actually work . result almost 60 year work behavior physic dynamic atmosphere . reasonably confident current popular narrative largely incorrect . http : //www.thegwpf.org/content/uploads/2022/09/lindzen-global-warming-narrative.pdf ? mc_cid=d5f95de4d7 & mc_eid=f3c28db7c2 ( pdf ) .
1694,2022-09-23,The Science Has Changed,"""The World Economic Forum (WEF) is boasting that mass compliance with draconian COVID-19 mandates “demonstrated the core of individual social responsibility” and helped pave the way for upcoming “climate”-related restrictions.""

https://www.lifesitenews.com/news/covid-lockdowns-helped-pave-the-way-for-coming-climate-related-restrictions-wef-says/ ",`` world economic forum ( wef ) boasting mass compliance draconian covid-19 mandate “ demonstrated core individual social responsibility ” helped pave way upcoming “ climate ” -related restriction . '' http : //www.lifesitenews.com/news/covid-lockdowns-helped-pave-the-way-for-coming-climate-related-restrictions-wef-says/
1695,2022-09-23,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"“Our vision is to phase out ICE (internal combustion engine) vehicles and have all vehicles run on cleaner energy by 2040,” Finance Minister Heng Swee Keat said in his budget speech.

https://www.reuters.com/article/us-singapore-economy-budget-autos-idUSKBN20C15D ","“ vision phase ice ( internal combustion engine ) vehicle vehicle run cleaner energy 2040 , ” finance minister heng swee keat said budget speech . http : //www.reuters.com/article/us-singapore-economy-budget-autos-iduskbn20c15d"
1696,2022-09-23,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"https://www.dailymail.co.uk/sciencetech/article-11236485/HUMAN-remains-used-compost-2027-new-California-law-tackle-climate-change.html 

- A California law makes it legal to turn human remains into compost 
- The process involves placing the body inside a reusable container along with wood chips and aerating it to allow microbes and bacteria to do their thing
- The law, signed by Gov. Gavin Newsom this week, takes effect in 2027 
- ‘With climate change ... this is an alternative method of final disposition that won’t contribute emissions into our atmosphere,' the bill's author said","http : //www.dailymail.co.uk/sciencetech/article-11236485/human-remains-used-compost-2027-new-california-law-tackle-climate-change.html - california law make legal turn human remains compost - process involves placing body inside reusable container along wood chip aerating allow microbe bacteria thing - law , signed gov . gavin newsom week , take effect 2027 - ‘ climate change ... alternative method final disposition ’ contribute emission atmosphere , ' bill 's author said"
1697,2022-09-22,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.naturalnews.com/2022-09-20-german-blackout-simulation-400-deaths-96-hours.html ,http : //www.naturalnews.com/2022-09-20-german-blackout-simulation-400-deaths-96-hours.html
1698,2022-09-22,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"PREDATOR CLASS REUNION: World Economic Forum Hosts Creepy ‘Climate Crisis’ Confab in NYC as Clinton Global Initiative and UN General Assembly Kicks Off Simultaneously Across Town  

https://www.thegatewaypundit.com/2022/09/predator-class-reunion-world-economic-forum-hosts-creepy-climate-crisis-confab-nyc-clinton-global-initiative-un-general-assembly-kicks-off-simultaneously-across-town/ ",predator class reunion : world economic forum host creepy ‘ climate crisis ’ confab nyc clinton global initiative un general assembly kick simultaneously across town http : //www.thegatewaypundit.com/2022/09/predator-class-reunion-world-economic-forum-hosts-creepy-climate-crisis-confab-nyc-clinton-global-initiative-un-general-assembly-kicks-off-simultaneously-across-town/
1699,2022-09-22,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://spectator.com.au/2022/09/1000-australian-schools-are-fed-insects/ ,http : //spectator.com.au/2022/09/1000-australian-schools-are-fed-insects/
1700,2022-09-21,⚖,"ICYMI - 1,200 scientists and professionals from across the world led by the Norwegian physics Nobel Prize laureate Professor Ivar Giaever declare: 

""There is no climate emergency.""

https://clintel.org/wp-content/uploads/2022/06/WCD-version-06272215121.pdf ","icymi - 1,200 scientist professional across world led norwegian physic nobel prize laureate professor ivar giaever declare : '' climate emergency . '' http : //clintel.org/wp-content/uploads/2022/06/wcd-version-06272215121.pdf"
1701,2022-09-21,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,https://www.theepochtimes.com/states-to-ban-gas-powered-cars-despite-human-and-environmental-cost-of-electric-vehicles_4726635.html ,http : //www.theepochtimes.com/states-to-ban-gas-powered-cars-despite-human-and-environmental-cost-of-electric-vehicles_4726635.html
1702,2022-09-20,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,,
1703,2022-09-20,The Science Has Changed,https://www.straitstimes.com/singapore/environment/canned-and-bottled-drinks-to-come-with-a-10-20-cent-deposit-by-mid-2024-redeemable-when-recycled ,http : //www.straitstimes.com/singapore/environment/canned-and-bottled-drinks-to-come-with-a-10-20-cent-deposit-by-mid-2024-redeemable-when-recycled
